Title,StoreId,ArticleType,Authors,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,identifierKeywords,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
"Nvidia, Tesla, and the Other 8 Top Stocks in the S&P 500 Are Strikingly Expensive. Be Nervous.",3124146649,Newspapers,"Vanjani, Karishma"," Broadcom Inc , NVidia Corp"," Copyright 2024 Dow Jones & Company, Inc. All Rights Reserved.", News," Nov 5, 2024",, English, English, New York,"Nov 5, 2024",Barron's (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/nvidia-tesla-other-8-top-stocks-s-amp-p-500-are/docview/3124146649/se-2?accountid=14762,,,,,,," FINANCE , ECONOMICS , Investments , Investors",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Nvidia%2C+Tesla%2C+and+the+Other+8+Top+Stocks+in+the+S%26amp%3BP+500+Are+Strikingly+Expensive.+Be+Nervous.&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Nvidia%2C+Tesla%2C+and+the+Other+8+Top+Stocks+in+the+S%26amp%3BP+500+Are+Strikingly+Expensive.+Be+Nervous.&amp;spage=&amp;sid=ProQ%3Aabiglobal&amp;author=Vanjani,"ABI/INFORM Collection, Research Library"
"The S&P 500 could surge 5% by year-end before fresh uncertainty sparks a pullback in 2025, Morgan Stanley CIO says",3124138698,Newspapers,"Cloonan, Kelly", Morgan Stanley," Copyright Insider, Inc. 2024", News," Nov 5, 2024",, English, English, New York,"Nov 5, 2024",Business Insider,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/s-amp-p-500-could-surge-5-year-end-before-fresh/docview/3124138698/se-2?accountid=14762,,," mi-exclusive , sp-500 , stock-market-outlook , s-p-500-outlook , stock-market-rally , stock-market-pullback , morgan-stanley , mike-wilson",,,,," mi-exclusive , sp-500 , stock-market-outlook , s-p-500-outlook , stock-market-rally , stock-market-pullback , morgan-stanley , mike-wilson",https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=The+S%26amp%3BP+500+could+surge+5%25+by+year-end+before+fresh+uncertainty+sparks+a+pullback+in+2025%2C+Morgan+Stanley+CIO+says&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=The+S%26amp%3BP+500+could+surge+5%25+by+year-end+before+fresh+uncertainty+sparks+a+pullback+in+2025%2C+Morgan+Stanley+CIO+says&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Cloonan,ABI/INFORM Collection
"Big Tech stocks rally, as tech now drives S&P 500 more than on Election Day 2016; 'A lot has happened inside the S&P 500 over the last four and eight years, explaining why the index trades so rich to 2016,' says DataTrek co-founder Nicholas Colas",3124134134,Newspapers,"Idzelis, Christine", NVidia Corp," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Nov 5, 2024",, English, English, South Brunswick,"Nov 5, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/big-tech-stocks-rally-as-now-drives-s-amp-p-500/docview/3124134134/se-2?accountid=14762," 92111 Executive Offices , 52321 Securities and Commodity Exchanges"," 92111 Executive Offices , 52321 Securities and Commodity Exchanges",," 92111 Executive Offices , 52321 Securities and Commodity Exchanges",," 92111 Executive Offices , 52321 Securities and Commodity Exchanges"," FINANCE , FINANCE , Presidential elections , FINANCE , SUSTAINABILITY , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Big+Tech+stocks+rally%2C+as+tech+now+drives+S%26amp%3BP+500+more+than+on+Election+Day+2016%3B+%27A+lot+has+happened+inside+the+S%26amp%3BP+500+over+the+last+four+and+eight+years%2C+explaining+why+the+index+trades+so+rich+to+2016%2C%27+says+DataTrek+co-founder+Nicholas+Colas&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Big+Tech+stocks+rally%2C+as+tech+now+drives+S%26amp%3BP+500+more+than+on+Election+Day+2016%3B+%27A+lot+has+happened+inside+the+S%26amp%3BP+500+over+the+last+four+and+eight+years%2C+explaining+why+the+index+trades+so+rich+to+2016%2C%27+says+DataTrek+co-founder+Nicholas+Colas&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Idzelis,ABI/INFORM Collection
Nvidia slips a spot among top S&P 500 stocks this year. Here's what overtook it. Nvidia's stock now ranks third among the S&P 500's biggest gainers for 2024. It held the No. 1 spot as recently as mid-September.,3124104762,Newspapers,"Bary, Emily", NVidia Corp," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Nov 5, 2024",, English, English, South Brunswick,"Nov 5, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/nvidia-slips-spot-among-top-s-amp-p-500-stocks/docview/3124104762/se-2?accountid=14762,,,,,,," Software , SUSTAINABILITY , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Nvidia+slips+a+spot+among+top+S%26amp%3BP+500+stocks+this+year.+Here%27s+what+overtook+it.+Nvidia%27s+stock+now+ranks+third+among+the+S%26amp%3BP+500%27s+biggest+gainers+for+2024.+It+held+the+No.+1+spot+as+recently+as+mid-September.&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Nvidia+slips+a+spot+among+top+S%26amp%3BP+500+stocks+this+year.+Here%27s+what+overtook+it.+Nvidia%27s+stock+now+ranks+third+among+the+S%26amp%3BP+500%27s+biggest+gainers+for+2024.+It+held+the+No.+1+spot+as+recently+as+mid-September.&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Bary,ABI/INFORM Collection
This Materials Stock Is the Worst Performer in the S&P 500 After Slashing Dividend. Here's What's Happening.,3124020312,Newspapers,"Ohlen, Elsa",," Copyright 2024 Dow Jones & Company, Inc. All Rights Reserved.", News," Nov 5, 2024",, English, English, New York,"Nov 5, 2024",Barron's (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/this-materials-stock-is-worst-performer-s-amp-p/docview/3124020312/se-2?accountid=14762,,,,,,,,,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=This+Materials+Stock+Is+the+Worst+Performer+in+the+S%26amp%3BP+500+After+Slashing+Dividend.+Here%27s+What%27s+Happening.&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=This+Materials+Stock+Is+the+Worst+Performer+in+the+S%26amp%3BP+500+After+Slashing+Dividend.+Here%27s+What%27s+Happening.&amp;spage=&amp;sid=ProQ%3Aabiglobal&amp;author=Ohlen,"ABI/INFORM Collection, Research Library"
S&P 500 shows bearish momentum,3123661556,Newspapers,Chan,, © 2024 Singapore Press Holdings, News," Nov 4, 2024",, English, English, Singapore,"Nov 4, 2024",The Business Times,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/s-amp-p-500-shows-bearish-momentum/docview/3123661556/se-2?accountid=14762,,,,,,,,,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=S%26amp%3BP+500+shows+bearish+momentum&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=S%26amp%3BP+500+shows+bearish+momentum&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Chan,ABI/INFORM Collection
Why 'Trump trades' and 'Harris trades' could be just regular stock-market bets; Here's what the S&P 500 sectors are really saying about their presidential election preference,3123370042,Newspapers,"Hulbert, Mark",," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Nov 2, 2024",, English, English, South Brunswick,"Nov 2, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/why-trump-trades-harris-could-be-just-regular/docview/3123370042/se-2?accountid=14762, 92111 Executive Offices, 92111 Executive Offices,, 92111 Executive Offices,, 92111 Executive Offices," Primaries & caucuses , Election results , Investments , Presidential elections , Investors , FINANCE , United States--US , Harris, Kamala , Trump, Donald J",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Why+%27Trump+trades%27+and+%27Harris+trades%27+could+be+just+regular+stock-market+bets%3B+Here%27s+what+the+S%26amp%3BP+500+sectors+are+really+saying+about+their+presidential+election+preference&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Why+%27Trump+trades%27+and+%27Harris+trades%27+could+be+just+regular+stock-market+bets%3B+Here%27s+what+the+S%26amp%3BP+500+sectors+are+really+saying+about+their+presidential+election+preference&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Hulbert,ABI/INFORM Collection
Investing legend Rob Arnott's $147 billion firm says stocks kicked out of the S&P 500 have huge upside — and is betting on these 7 recent dropouts trading at bargain prices,3123367628,Newspapers,"Ji, Christine"," Rivian Automotive LLC , Cirrus Logic Inc , Foot Locker Inc"," Copyright Insider, Inc. 2024", News," Nov 2, 2024",, English, English, New York,"Nov 2, 2024",Business Insider,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/investing-legend-rob-arnotts-147-billion-firm/docview/3123367628/se-2?accountid=14762," 33531 Electrical Equipment Manufacturing , 52591 Open-End Investment Funds , 52394 Portfolio Management and Investment Advice , 52321 Securities and Commodity Exchanges"," 33531 Electrical Equipment Manufacturing , 52591 Open-End Investment Funds , 52394 Portfolio Management and Investment Advice , 52321 Securities and Commodity Exchanges"," limited-synd , investing , investing-strategy , investing-tips , value-stocks , s-p500 , small-cap , stock-rebound , rob-arnott , stock-picking , cheap-stocks , russell-1000"," 33531 Electrical Equipment Manufacturing , 52591 Open-End Investment Funds , 52394 Portfolio Management and Investment Advice , 52321 Securities and Commodity Exchanges",," 33531 Electrical Equipment Manufacturing , 52591 Open-End Investment Funds , 52394 Portfolio Management and Investment Advice , 52321 Securities and Commodity Exchanges"," FINANCE , FINANCE , FINANCE , FINANCE , SUSTAINABILITY , FINANCE , FINANCE"," limited-synd , investing , investing-strategy , investing-tips , value-stocks , s-p500 , small-cap , stock-rebound , rob-arnott , stock-picking , cheap-stocks , russell-1000",https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Investing+legend+Rob+Arnott%27s+%24147+billion+firm+says+stocks+kicked+out+of+the+S%26amp%3BP+500+have+huge+upside+%E2%80%94+and+is+betting+on+these+7+recent+dropouts+trading+at+bargain+prices&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Investing+legend+Rob+Arnott%27s+%24147+billion+firm+says+stocks+kicked+out+of+the+S%26amp%3BP+500+have+huge+upside+%26mdash%3B+and+is+betting+on+these+7+recent+dropouts+trading+at+bargain+prices&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Ji,ABI/INFORM Collection
This stock-trading strategy can give you a win leading up to the presidential election; A plan to lock in a profit no matter how the S&P 500 reacts after Election Day,3123360364,Newspapers,"McMillan, Lawrence G", New York Stock Exchange--NYSE," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Nov 2, 2024",, English, English, South Brunswick,"Nov 2, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/this-stock-trading-strategy-can-give-you-win/docview/3123360364/se-2?accountid=14762, 92111 Executive Offices, 92111 Executive Offices,, 92111 Executive Offices,, 92111 Executive Offices," Prices , Presidential elections , FINANCE , SUSTAINABILITY , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=This+stock-trading+strategy+can+give+you+a+win+leading+up+to+the+presidential+election%3B+A+plan+to+lock+in+a+profit+no+matter+how+the+S%26amp%3BP+500+reacts+after+Election+Day&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=This+stock-trading+strategy+can+give+you+a+win+leading+up+to+the+presidential+election%3B+A+plan+to+lock+in+a+profit+no+matter+how+the+S%26amp%3BP+500+reacts+after+Election+Day&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=McMillan,ABI/INFORM Collection
Why these 17 stocks in the S&P 500 are now more compelling; BlackRock CEO Larry Fink says companies' earnings are 'catching up' to high P/E ratios for their stocks. Here are 10 companies to keep an eye on.,3123342441,Newspapers,Philip van Doorn,," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Nov 2, 2024",, English, English, South Brunswick,"Nov 2, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/why-these-17-stocks-s-amp-p-500-are-now-more/docview/3123342441/se-2?accountid=14762, 52321 Securities and Commodity Exchanges, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges," FINANCE , FINANCE , FINANCE , Investments , Estimates , FINANCE , FINANCE , Investors , SUSTAINABILITY , Fink, Laurence D",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Why+these+17+stocks+in+the+S%26amp%3BP+500+are+now+more+compelling%3B+BlackRock+CEO+Larry+Fink+says+companies%27+earnings+are+%27catching+up%27+to+high+P%2FE+ratios+for+their+stocks.+Here+are+10+companies+to+keep+an+eye+on.&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Why+these+17+stocks+in+the+S%26amp%3BP+500+are+now+more+compelling%3B+BlackRock+CEO+Larry+Fink+says+companies%27+earnings+are+%27catching+up%27+to+high+P%2FE+ratios+for+their+stocks.+Here+are+10+companies+to+keep+an+eye+on.&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Philip+van+Doorn,ABI/INFORM Collection
Trump-Harris election may take weeks to decide. Here's what investors must know. The S&P 500 fell more than 8% during uncertainty following the 2000 election,3123311254,Newspapers,"Matthews, Chris", Congress-US," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Nov 2, 2024",, English, English, South Brunswick,"Nov 2, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/trump-harris-election-may-take-weeks-decide-heres/docview/3123311254/se-2?accountid=14762, 92111 Executive Offices, 92111 Executive Offices,, 92111 Executive Offices,, 92111 Executive Offices," Election results , SUSTAINABILITY , Presidential elections , Pennsylvania , Wisconsin , Nevada , United States--US , North Carolina , Michigan , Arizona , Georgia",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Trump-Harris+election+may+take+weeks+to+decide.+Here%27s+what+investors+must+know.+The+S%26amp%3BP+500+fell+more+than+8%25+during+uncertainty+following+the+2000+election&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Trump-Harris+election+may+take+weeks+to+decide.+Here%27s+what+investors+must+know.+The+S%26amp%3BP+500+fell+more+than+8%25+during+uncertainty+following+the+2000+election&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Matthews,ABI/INFORM Collection
'The reversion will eventually come': A chief strategist says Goldman Sachs and JPMorgan are right to warn of weak returns for the S&P 500 over the next decade,3123277039,Newspapers,"Edwards, William", Goldman Sachs Group Inc," Copyright Insider, Inc. 2024", News," Nov 2, 2024",, English, English, New York,"Nov 2, 2024",Business Insider,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/reversion-will-eventually-come-chief-strategist/docview/3123277039/se-2?accountid=14762,,," limited-synd , investing , stock-market-crash , s-p-500-outlook , stock-market-outlook , stock-market-returns , stock-valuations , goldman-sachs , jpmorgan , lance-roberts",,,," Investments , Advisors , Investors"," limited-synd , investing , stock-market-crash , s-p-500-outlook , stock-market-outlook , stock-market-returns , stock-valuations , goldman-sachs , jpmorgan , lance-roberts",https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=%27The+reversion+will+eventually+come%27%3A+A+chief+strategist+says+Goldman+Sachs+and+JPMorgan+are+right+to+warn+of+weak+returns+for+the+S%26amp%3BP+500+over+the+next+decade&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=%27The+reversion+will+eventually+come%27%3A+A+chief+strategist+says+Goldman+Sachs+and+JPMorgan+are+right+to+warn+of+weak+returns+for+the+S%26amp%3BP+500+over+the+next+decade&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Edwards,ABI/INFORM Collection
This closely watched stock-market indicator hit a 2½-year high. What it says will happen next. BofA strategists caution that elevated market sentiment could limit upside for the S&P 500 — advising investors to 'stay selective' in stock investing,3123271674,Newspapers,"Wang, Isabel",," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Nov 2, 2024",, English, English, South Brunswick,"Nov 2, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/this-closely-watched-stock-market-indicator-hit/docview/3123271674/se-2?accountid=14762," 92111 Executive Offices , 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges"," 92111 Executive Offices , 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges",," 92111 Executive Offices , 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges",," 92111 Executive Offices , 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges"," Dow Jones averages , FINANCE , ECONOMICS , Investments , Presidential elections , FINANCE , PSYCHOLOGY , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=This+closely+watched+stock-market+indicator+hit+a+2%C2%BD-year+high.+What+it+says+will+happen+next.+BofA+strategists+caution+that+elevated+market+sentiment+could+limit+upside+for+the+S%26amp%3BP+500+%E2%80%94+advising+investors+to+%27stay+selective%27+in+stock+investing&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=This+closely+watched+stock-market+indicator+hit+a+2%26frac12%3B-year+high.+What+it+says+will+happen+next.+BofA+strategists+caution+that+elevated+market+sentiment+could+limit+upside+for+the+S%26amp%3BP+500+%26mdash%3B+advising+investors+to+%27stay+selective%27+in+stock+investing&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Wang,ABI/INFORM Collection
This Nvidia Partner Is Now The S&P 500's Biggest Loser In 2024,3124712543,Newspapers,"Carson, Ed", NVidia Corp," © 2024. Investor’s Business Daily, LLC All rights reserved", News," Nov 1, 2024",, English, English, Los Angeles,"Nov 1, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/this-nvidia-partner-is-now-s-amp-p-500s-biggest/docview/3124712543/se-2?accountid=14762, 52321 Securities and Commodity Exchanges, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges," Dow Jones averages , FINANCE , FINANCE , FINANCE , ACCTAX , FINANCE",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=This+Nvidia+Partner+Is+Now+The+S%26amp%3BP+500%27s+Biggest+Loser+In+2024&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=This+Nvidia+Partner+Is+Now+The+S%26amp%3BP+500%27s+Biggest+Loser+In+2024&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Carson,ABI/INFORM Collection
