Title,StoreId,ArticleType,Authors,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,identifierKeywords,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
"Here are the S&P 500's best-performing stocks in August; Kellanova led the list after accepting a takeout offer from Mars, while Starbucks might have been the month's biggest positive surprise",3110302492,Newspapers,Philip van Doorn," Starbucks Corp , Kellanova , Axon Enterprise Inc , Crowdstrike , Fortinet Inc"," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Aug 30, 2024",, English, English,, South Brunswick,"Aug 30, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/here-are-s-amp-p-500s-best-performing-stocks/docview/3110302492/se-2?accountid=14762," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank"," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank"," Investments , FINANCE , ECONOMICS , ECONOMICS , Investors",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Here+are+the+S%26amp%3BP+500%27s+best-performing+stocks+in+August%3B+Kellanova+led+the+list+after+accepting+a+takeout+offer+from+Mars%2C+while+Starbucks+might+have+been+the+month%27s+biggest+positive+surprise&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Here+are+the+S%26amp%3BP+500%27s+best-performing+stocks+in+August%3B+Kellanova+led+the+list+after+accepting+a+takeout+offer+from+Mars%2C+while+Starbucks+might+have+been+the+month%27s+biggest+positive+surprise&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Philip+van+Doorn,ABI/INFORM Collection
"Super Micro's precipitous August stock selloff can be summed up by these stats; The popular AI play is the biggest S&P 500 loser for the month — with Moderna, Intel and Dollar General among the other poor performers",3110299733,Newspapers,"Bary, Emily"," Airbnb , Dollar Tree Inc , Intel Corp , Supermicro Computer Inc , Dollar General Corp , Walgreens Boots Alliance Inc , Eli Lilly & Co , Moderna Inc , Pfizer Inc"," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Aug 30, 2024",, English, English,, South Brunswick,"Aug 30, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/super-micros-precipitous-august-stock-selloff-can/docview/3110299733/se-2?accountid=14762,,,,,,," SUSTAINABILITY , SUSTAINABILITY",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Super+Micro%27s+precipitous+August+stock+selloff+can+be+summed+up+by+these+stats%3B+The+popular+AI+play+is+the+biggest+S%26amp%3BP+500+loser+for+the+month+%E2%80%94+with+Moderna%2C+Intel+and+Dollar+General+among+the+other+poor+performers&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Super+Micro%27s+precipitous+August+stock+selloff+can+be+summed+up+by+these+stats%3B+The+popular+AI+play+is+the+biggest+S%26amp%3BP+500+loser+for+the+month+%26mdash%3B+with+Moderna%2C+Intel+and+Dollar+General+among+the+other+poor+performers&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Bary,ABI/INFORM Collection
CrowdStrike's stock nabs an upgrade: 'The bad news is behind us'; The cybersecurity company's shares rallied Friday to cap off a strong August that saw them place among the biggest S&P 500 gainers,3110299606,Newspapers,"Bary, Emily",," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Aug 30, 2024",, English, English,, South Brunswick,"Aug 30, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/crowdstrikes-stock-nabs-upgrade-bad-news-is/docview/3110299606/se-2?accountid=14762,,,,,,, Cybersecurity,,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=CrowdStrike%27s+stock+nabs+an+upgrade%3A+%27The+bad+news+is+behind+us%27%3B+The+cybersecurity+company%27s+shares+rallied+Friday+to+cap+off+a+strong+August+that+saw+them+place+among+the+biggest+S%26amp%3BP+500+gainers&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=CrowdStrike%27s+stock+nabs+an+upgrade%3A+%27The+bad+news+is+behind+us%27%3B+The+cybersecurity+company%27s+shares+rallied+Friday+to+cap+off+a+strong+August+that+saw+them+place+among+the+biggest+S%26amp%3BP+500+gainers&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Bary,ABI/INFORM Collection
Nvidia Selloff Sets Up a Buy-the-Dip Chip Trade. Why the S&P 500 Could Hit 6000 by Year End.,3098811740,Newspapers,"Sonenshine, Jacob", NVidia Corp," Copyright 2024 Dow Jones & Company, Inc. All Rights Reserved.", News," Aug 30, 2024",, English, English,, New York,"Aug 30, 2024",Barron's (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/nvidia-selloff-sets-up-buy-dip-chip-trade-why-s/docview/3098811740/se-2?accountid=14762," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges"," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges"," Dow Jones averages , FINANCE , ECONOMICS , Semiconductors , ECONOMICS",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Nvidia+Selloff+Sets+Up+a+Buy-the-Dip+Chip+Trade.+Why+the+S%26amp%3BP+500+Could+Hit+6000+by+Year+End.&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Nvidia+Selloff+Sets+Up+a+Buy-the-Dip+Chip+Trade.+Why+the+S%26amp%3BP+500+Could+Hit+6000+by+Year+End.&amp;spage=&amp;sid=ProQ%3Aabiglobal&amp;author=Sonenshine,"ABI/INFORM Collection, Research Library"
This Literally Rock-Solid Investment Is Beating The S&P 500,3124635918,Newspapers,"Krantz, Matt", GraniteShares, (c) 2024 Investor's Business Daily, News," Aug 29, 2024",, English, English,, Los Angeles,"Aug 29, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/this-literally-rock-solid-investment-is-beating-s/docview/3124635918/se-2?accountid=14762,,,,,,," FINANCE , SUSTAINABILITY , Investments , ECONOMICS , SUSTAINABILITY , Investors , SUSTAINABILITY",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=This+Literally+Rock-Solid+Investment+Is+Beating+The+S%26amp%3BP+500&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=This+Literally+Rock-Solid+Investment+Is+Beating+The+S%26amp%3BP+500&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Krantz,ABI/INFORM Collection
This Literally Rock-Solid Investment Is Beating The S&P 500,3124635718,Newspapers,"Krantz, Matt", GraniteShares, (c) 2024 Investor's Business Daily, News," Aug 29, 2024",, English, English,, Los Angeles,"Aug 29, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/this-literally-rock-solid-investment-is-beating-s/docview/3124635718/se-2?accountid=14762,,,,,,," FINANCE , SUSTAINABILITY , Investments , ECONOMICS , SUSTAINABILITY , Investors , SUSTAINABILITY",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=This+Literally+Rock-Solid+Investment+Is+Beating+The+S%26amp%3BP+500&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=This+Literally+Rock-Solid+Investment+Is+Beating+The+S%26amp%3BP+500&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Krantz,ABI/INFORM Collection
The 'Low-Wage 100' spend more on share buybacks that enrich executives than on their businesses. Lawmakers are taking note. A new report on the 100 S&P 500 companies with the lowest median pay finds the buyback machine is still in overdrive,3110296717,Newspapers,"Linnane, Ciara",," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Aug 29, 2024",, English, English,, South Brunswick,"Aug 29, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/low-wage-100-spend-more-on-share-buybacks-that/docview/3110296717/se-2?accountid=14762, 92112 Legislative Bodies, 92112 Legislative Bodies,, 92112 Legislative Bodies,, 92112 Legislative Bodies," HUMANRESOURCES , SUSTAINABILITY , FINANCE , HUMANRESOURCES , SUSTAINABILITY , SUSTAINABILITY , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=The+%27Low-Wage+100%27+spend+more+on+share+buybacks+that+enrich+executives+than+on+their+businesses.+Lawmakers+are+taking+note.+A+new+report+on+the+100+S%26amp%3BP+500+companies+with+the+lowest+median+pay+finds+the+buyback+machine+is+still+in+overdrive&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=The+%27Low-Wage+100%27+spend+more+on+share+buybacks+that+enrich+executives+than+on+their+businesses.+Lawmakers+are+taking+note.+A+new+report+on+the+100+S%26amp%3BP+500+companies+with+the+lowest+median+pay+finds+the+buyback+machine+is+still+in+overdrive&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Linnane,ABI/INFORM Collection
"U.S. stock market's breadth has strengthened significantly, these charts show; S&P 500's bounce this month marked by 'strong underlying breadth' based on more than one measure, Bespoke finds",3110299562,Newspapers,"Idzelis, Christine",," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Aug 27, 2024",, English, English,, South Brunswick,"Aug 27, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/u-s-stock-markets-breadth-has-strengthened/docview/3110299562/se-2?accountid=14762, 52321 Securities and Commodity Exchanges, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges," Dow Jones averages , FINANCE , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=U.S.+stock+market%27s+breadth+has+strengthened+significantly%2C+these+charts+show%3B+S%26amp%3BP+500%27s+bounce+this+month+marked+by+%27strong+underlying+breadth%27+based+on+more+than+one+measure%2C+Bespoke+finds&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=U.S.+stock+market%27s+breadth+has+strengthened+significantly%2C+these+charts+show%3B+S%26amp%3BP+500%27s+bounce+this+month+marked+by+%27strong+underlying+breadth%27+based+on+more+than+one+measure%2C+Bespoke+finds&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Idzelis,ABI/INFORM Collection
This Healthcare Stock Is the Best Performer in the S&P 500 After FDA Approval,3097477322,Newspapers,"Palumbo, Angela", Food & Drug Administration--FDA," Copyright 2024 Dow Jones & Company, Inc. All Rights Reserved.", News," Aug 27, 2024",, English, English,, New York,"Aug 27, 2024",Barron's (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/this-healthcare-stock-is-best-performer-s-amp-p/docview/3097477322/se-2?accountid=14762,,,,,,," PSYCHOLOGY , Insulin , BUSINESSLAW",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=This+Healthcare+Stock+Is+the+Best+Performer+in+the+S%26amp%3BP+500+After+FDA+Approval&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=This+Healthcare+Stock+Is+the+Best+Performer+in+the+S%26amp%3BP+500+After+FDA+Approval&amp;spage=&amp;sid=ProQ%3Aabiglobal&amp;author=Palumbo,"ABI/INFORM Collection, Research Library"
"Nvidia Rival, These AI Stocks Lead S&P 500 Losers Monday",3124706170,Newspapers,"Carson, Ed"," Lam Research Corp , Broadcom Inc , NVidia Corp", (c) 2024 Investor's Business Daily, News," Aug 26, 2024",, English, English,, Los Angeles,"Aug 26, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/nvidia-rival-these-ai-stocks-lead-s-amp-p-500/docview/3124706170/se-2?accountid=14762, 52321 Securities and Commodity Exchanges, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges," FINANCE , FINANCE , FINANCE",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Nvidia+Rival%2C+These+AI+Stocks+Lead+S%26amp%3BP+500+Losers+Monday&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Nvidia+Rival%2C+These+AI+Stocks+Lead+S%26amp%3BP+500+Losers+Monday&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Carson,ABI/INFORM Collection
"Nvidia's earnings may swing the stock market this week. Here's how to hedge it, BofA Global says. Put options on the S&P 500 offer better protection than Nvidia-based hedges against earnings risk, BofA Global Research says",3110305806,Newspapers,"Wang, Isabel", NVidia Corp," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Aug 26, 2024",, English, English,, South Brunswick,"Aug 26, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/nvidias-earnings-may-swing-stock-market-this-week/docview/3110305806/se-2?accountid=14762, 52321 Securities and Commodity Exchanges, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges," Dow Jones averages , FINANCE , Investments , FINANCE , Investors , FINANCE , FINANCE , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Nvidia%27s+earnings+may+swing+the+stock+market+this+week.+Here%27s+how+to+hedge+it%2C+BofA+Global+says.+Put+options+on+the+S%26amp%3BP+500+offer+better+protection+than+Nvidia-based+hedges+against+earnings+risk%2C+BofA+Global+Research+says&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Nvidia%27s+earnings+may+swing+the+stock+market+this+week.+Here%27s+how+to+hedge+it%2C+BofA+Global+says.+Put+options+on+the+S%26amp%3BP+500+offer+better+protection+than+Nvidia-based+hedges+against+earnings+risk%2C+BofA+Global+Research+says&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Wang,ABI/INFORM Collection
Bullish sign for stocks could pave way for a positive six to 12 months; S&P 500's latest recovery hasn't hinged on just a handful of highflying technology stocks,3110305665,Newspapers,"Wiltermuth, Joy", NVidia Corp," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Aug 26, 2024",, English, English,, South Brunswick,"Aug 26, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/bullish-sign-stocks-could-pave-way-positive-six/docview/3110305665/se-2?accountid=14762, 52321 Securities and Commodity Exchanges, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges," Dow Jones averages , FINANCE , ECONOMICS , FINANCE , FINANCE",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Bullish+sign+for+stocks+could+pave+way+for+a+positive+six+to+12+months%3B+S%26amp%3BP+500%27s+latest+recovery+hasn%27t+hinged+on+just+a+handful+of+highflying+technology+stocks&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Bullish+sign+for+stocks+could+pave+way+for+a+positive+six+to+12+months%3B+S%26amp%3BP+500%27s+latest+recovery+hasn%27t+hinged+on+just+a+handful+of+highflying+technology+stocks&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Wiltermuth,ABI/INFORM Collection
A market strategist who predicted the recent pullback says to expect a double-digit S&P 500 sell-off in the coming weeks - and shares 4 trades for the upcoming dip,3096645158,Newspapers,"Ji, Christine",," Copyright Insider, Inc. Aug 25, 2024", News," Aug 25, 2024",, English, English,, New York,"Aug 25, 2024",Business Insider,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/market-strategist-who-predicted-recent-pullback/docview/3096645158/se-2?accountid=14762,,," limited-synd , investing , investing-strategy , stock-market , stocks , markets , investing-opportunities , buy-the-dip , stock-pullback , industrials , election , market-volatility , investing-advice , investing-recommendations",, n/a,," ECONOMICS , FINANCE , Investments , ECONOMICS , ECONOMICS , Elections , ECONOMICS , FINANCE , China , United States--US , Japan"," limited-synd , investing , investing-strategy , stock-market , stocks , markets , investing-opportunities , buy-the-dip , stock-pullback , industrials , election , market-volatility , investing-advice , investing-recommendations",https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=A+market+strategist+who+predicted+the+recent+pullback+says+to+expect+a+double-digit+S%26amp%3BP+500+sell-off+in+the+coming+weeks+-+and+shares+4+trades+for+the+upcoming+dip&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=A+market+strategist+who+predicted+the+recent+pullback+says+to+expect+a+double-digit+S%26amp%3BP+500+sell-off+in+the+coming+weeks+-+and+shares+4+trades+for+the+upcoming+dip&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Ji,ABI/INFORM Collection
This S&P 500 hot streak is actually a warning sign for your stocks; 15 consecutive quarters of revenue growth for S&P 500 companies — not enough to support current prices,3110336726,Newspapers,"Hulbert, Mark",," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Aug 24, 2024",, English, English,, South Brunswick,"Aug 24, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/this-s-amp-p-500-hot-streak-is-actually-warning/docview/3110336726/se-2?accountid=14762, 92111 Executive Offices, 92111 Executive Offices,, 92111 Executive Offices,, 92111 Executive Offices," Election results , ACCTAX , ECONOMICS , SUSTAINABILITY , Presidential elections , ECONOMICS , Dilution , SUSTAINABILITY , FINANCE , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=This+S%26amp%3BP+500+hot+streak+is+actually+a+warning+sign+for+your+stocks%3B+15+consecutive+quarters+of+revenue+growth+for+S%26amp%3BP+500+companies+%E2%80%94+not+enough+to+support+current+prices&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=This+S%26amp%3BP+500+hot+streak+is+actually+a+warning+sign+for+your+stocks%3B+15+consecutive+quarters+of+revenue+growth+for+S%26amp%3BP+500+companies+%26mdash%3B+not+enough+to+support+current+prices&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Hulbert,ABI/INFORM Collection
"I'm over 50, my 401(k) is soaring — and the S&P 500 is scaring the heck out of me; It's almost never been this expensive",3110309549,Newspapers,"Arends, Brett",," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Aug 24, 2024",, English, English,, South Brunswick,"Aug 24, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/im-over-50-my-401-k-is-soaring-s-amp-p-500/docview/3110309549/se-2?accountid=14762," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges"," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges"," FINANCE , ECONOMICS , ECONOMICS , ECONOMICS , SUSTAINABILITY , FINANCE , SUSTAINABILITY , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=I%27m+over+50%2C+my+401%28k%29+is+soaring+%E2%80%94+and+the+S%26amp%3BP+500+is+scaring+the+heck+out+of+me%3B+It%27s+almost+never+been+this+expensive&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=I%27m+over+50%2C+my+401%28k%29+is+soaring+%26mdash%3B+and+the+S%26amp%3BP+500+is+scaring+the+heck+out+of+me%3B+It%27s+almost+never+been+this+expensive&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Arends,ABI/INFORM Collection
